id,l_pa,m_pa,v_pa,total_pa,sum_pa
2500113802,1.0833333333333333,21,0,96.125,22.083333333333332
2500113901,9,10,2,74.5,21
2500114001,4,9.333333333333332,1,55.99999999999999,14.333333333333332
2500114201,8.75,21,3,131.625,32.75
2500114301,29.5,43,0,237.75,72.5
2500114302,46.666666666666664,54,8,377,108.66666666666666
2500114401,13.25,7,1.5,63.375,21.75
2500114601,7,9.333333333333332,4,84.5,20.333333333333332
2500114701,8.333333333333332,67,13.25,420,88.58333333333333
2500114702,39.333333333333336,112,1,571,152.33333333333334
2500114801,19,2,0,37.5,21
2500114802,112.5,8,0,204.75,120.5
2500114901,45,44,0,265.5,89
2500114902,28,3,0,55.5,31
2500115001,3.6666666666666665,2.9999999999999996,0,19,6.666666666666666
2500115101,24.5,17,0,113.25,41.5
2500115102,30.5,27,0,167.25,57.5
2500115201,4.666666666666666,14,0,70,18.666666666666664
2500115301,2,3,0,16.5,5
2500115302,10.666666666666666,7,0,47.5,17.666666666666664
2500115401,4.75,84,0,385.125,88.75
2500115501,4.166666666666667,1,0,10.75,5.166666666666667
2500115502,9.5,3.5,0,30,13
2500115602,19.333333333333332,3.5,0,44.75,22.833333333333332
2500115701,23,1,0,39,24
2500115801,5.5,7,0,39.75,12.5
2500115901,2.333333333333333,5,1,34,8.333333333333332
2500116001,50,54,0,318,104
2500116101,55,9,6,171,70
2500116102,8,15.166666666666666,0,80.25,23.166666666666664
2500116103,45,0.6666666666666666,0,70.5,45.666666666666664
2500116104,5,42,0,196.5,47
2500116105,0,14,0,63,14
2500116201,14.583333333333332,65.33333333333333,25.666666666666664,521.2083333333333,105.58333333333331
2500116202,13.999999999999998,0,0,20.999999999999996,13.999999999999998
2500116301,24.5,49,28,481.25,101.5
2500116302,61.25,7.666666666666667,0,126.375,68.91666666666667
2500116401,8.166666666666666,4.666666666666666,0,33.25,12.833333333333332
2500116501,4.666666666666666,14,0,70,18.666666666666664
2500116601,7.666666666666667,12,0.5,69.5,20.166666666666668
2500116701,7,56,0,262.5,63
2500116702,7,2.1166666666666667,0.3333333333333333,22.691666666666666,9.450000000000001
2500116801,11.5,4.5,1.1666666666666665,46.83333333333333,17.166666666666668
2500116802,31,9.5,0.3333333333333333,91.91666666666667,40.833333333333336
2500116901,5.333333333333333,20,40,418,65.33333333333333
2500116902,8.5,14,0,75.75,22.5
2500117001,3.583333333333333,28,0,131.375,31.583333333333332
2500117101,5.833333333333333,54,1,259.75,60.833333333333336
2500117201,10.75,11,0,65.625,21.75
2500117202,15,4.5,1.5,54.75,21
2500117203,3.333333333333333,28,0.5,135,31.833333333333332
2500117301,27,15,0,108,42
2500117401,14.5,2.5,0.5,37,17.5
2500117501,46,1.6666666666666665,4,108.5,51.666666666666664
2500117502,2.5,28,1,137.75,31.5
2500117601,5.333333333333333,7,0,39.5,12.333333333333332
2500117701,0.3333333333333333,28,2,142.5,30.333333333333332
2500117801,14.333333333333334,4.833333333333333,0,43.25,19.166666666666668
2500117802,10,2,0,24,12
2500117901,11,3,0,30,14
2500118001,44.333333333333336,85,0,449,129.33333333333334
2500118101,5.666666666666667,5.833333333333332,0,34.74999999999999,11.5
2500118201,49.666666666666664,2.333333333333333,1.1666666666666665,94.33333333333333,53.166666666666664
2500118301,3,14,0.5,71.5,17.5
2500118401,34,17,1.5,139.5,52.5
2500118501,9,4,6,79.5,19
2500118502,9.416666666666666,4,0,32.125,13.416666666666666
2500118601,0,2,0.5,13,2.5
2500118701,4.25,1.6666666666666667,2,29.875,7.916666666666667
2500118801,3.2499999999999996,9.5,2.5,67.625,15.25
2500118901,2.6666666666666665,14,0,67,16.666666666666668
2500119001,9.5,2.333333333333333,0,24.75,11.833333333333332
2500119101,86.33333333333333,6.333333333333333,16.333333333333332,288.66666666666663,108.99999999999999
2500119201,28,3.5,1,65.75,32.5
2500119301,2.583333333333333,66,9,372.875,77.58333333333333
2500119401,9.333333333333332,15.5,0,83.75,24.833333333333332
2500119601,7.333333333333333,28,10.5,221,45.833333333333336
2500119701,4.25,30,0,141.375,34.25
2500119901,22.75,10,0,79.125,32.75
2500119902,17,56,0,277.5,73
2500120001,11.666666666666666,33,0.8333333333333333,172.66666666666666,45.5
2500120101,5.25,21,0,102.375,26.25
2500120301,3,12,0,58.5,15
2500120401,9,4,2.5,51.5,15.5
2500120402,5.5,2.333333333333333,0,18.75,7.833333333333333
2500120501,16.916666666666668,2,0,34.375,18.916666666666668
2500120601,1.9166666666666665,2.333333333333333,0,13.374999999999998,4.25
2500120602,15.333333333333332,2.6666666666666665,0,35,18
2500120701,0.8333333333333333,14,4,96.25,18.833333333333336
2500120801,11,2,0,25.5,13
2500120901,4.666666666666666,4.666666666666666,0,27.999999999999996,9.333333333333332
2500121001,1.6666666666666665,21,0,97,22.666666666666668
2500121101,15.5,24,3,155.25,42.5
2500121201,8.5,10,0,57.75,18.5
2500121301,11.5,30,0,152.25,41.5
2500121302,14,31.5,5,202.75,50.5
2500121401,8.166666666666666,16,0,84.25,24.166666666666664
2500121501,6.833333333333333,28,0,136.25,34.833333333333336
2500121601,15.166666666666666,2,0,31.75,17.166666666666664
2500121701,38,10.333333333333332,14.333333333333334,218.16666666666669,62.666666666666664
2500121801,8,21,6,154.5,35
2500121901,0.6666666666666666,14,0,64,14.666666666666666
2500122001,2,2,2,28,6
2500122002,16.25,8.833333333333334,0,64.125,25.083333333333336
2500122101,50,68,0,381,118
2500122201,17.5,11.666666666666664,0,78.74999999999999,29.166666666666664
2500122301,6.333333333333333,30.333333333333336,0,146,36.66666666666667
2500122401,25,8,0,73.5,33
2500122501,6.5,28,3,159.75,37.5
2500122601,7,14,0,73.5,21
2500122701,2.3333333333333335,49,0,224,51.333333333333336
2500122801,56,2,7,149,65
2500122901,7.833333333333333,14,0,74.75,21.833333333333332
2500123001,1,2.333333333333333,0,11.999999999999998,3.333333333333333
2500123101,8.333333333333332,8.166666666666666,1,57.25,17.5
2500123201,4.25,40,0,186.375,44.25
2500123301,1.75,4,0.16666666666666666,21.958333333333332,5.916666666666667
2500123401,12.333333333333332,6.5,2.5,67.75,21.333333333333332
2500123501,6.25,5.25,0,33,11.5
2500123502,3,56,1.5,268.5,60.5
2500123601,4.666666666666666,2.4999999999999996,0,18.249999999999996,7.166666666666666
2500123701,31.666666666666668,28,0,173.5,59.66666666666667
2500123801,6,6,0,36,12
2500123802,1.0833333333333333,16,0,73.625,17.083333333333332
2500124001,6,12,0,63,18
2500124101,0.6666666666666666,6,4,60,10.666666666666668
2500124201,14,28,0,147,42
2500124301,42.666666666666664,43,0.16666666666666666,258.8333333333333,85.83333333333333
2500124401,3,14,5,107.5,22
2500124501,9,21,0,108,30
2500124601,13.5,14,0,83.25,27.5
2500124701,6.666666666666666,0,1,18,7.666666666666666
2500124702,16.333333333333332,31.666666666666668,0.16666666666666666,168.33333333333334,48.166666666666664
2500124801,12.5,14,0,81.75,26.5
2500124901,56,4.666666666666666,2.333333333333333,123.66666666666666,63
2500125001,1,14,0,64.5,15
2500125101,12.5,1.3333333333333333,0,24.75,13.833333333333334
2500125201,0.8333333333333333,35,0,158.75,35.833333333333336
2500125301,25,20,10,207.5,55
2500125401,3,40,0,184.5,43
2500125501,13.5,14,3.5,111.25,31
2500125601,12,0,0,18,12
2500125701,4.666666666666666,0,0,6.999999999999999,4.666666666666666
2500125702,6.166666666666666,4.666666666666666,1,38.25,11.833333333333332
2500125801,2.5,0,0,3.75,2.5
2500125802,72,18,1.5,201,91.5
2500125901,7.5,3.5,0,27,11
2500126001,17,7,0,57,24
2500126101,7,0,0,10.5,7
2500126201,19,2.5,0,39.75,21.5
2500126301,5.5,28,2,150.25,35.5
2500126401,12.25,13.166666666666666,6,125.625,31.416666666666664
2500126402,3.75,4,4,55.625,11.75
2500126501,5.25,8.5,3.5,74.125,17.25
2500126601,11.083333333333334,3.333333333333333,0,31.625,14.416666666666668
2500126701,18.333333333333332,25,20,300,63.33333333333333
2500126801,1.1666666666666665,28,7,183.75,36.16666666666667
2500126901,2.5,0,0,3.75,2.5
2500127001,4.75,14,0,70.125,18.75
2500127101,4,7,0,37.5,11
2500127201,8.75,7,0,44.625,15.75
2500127301,0.5,12,0,54.75,12.5
2500127401,28,22,0,141,50
2500127501,1.3333333333333333,4,1,28,6.333333333333333
2500127601,7,2,0,19.5,9
2500127602,15,60,0,292.5,75
2500127701,12,1.0333333333333334,4.5,58.65,17.53333333333333
2500127801,2.9166666666666665,56,2,272.375,60.916666666666664
2500127901,7.333333333333333,42,1.3333333333333333,210.66666666666666,50.66666666666667
2500128001,22.083333333333332,46,2,256.125,70.08333333333333
2500128101,13.583333333333332,2,35,309.375,50.58333333333333
2500128102,26.5,14,3.5,130.75,44
2500128201,25.5,34,0,191.25,59.5
2500128301,1,9.333333333333332,0,43.49999999999999,10.333333333333332
2500128401,62.333333333333336,7,0,125,69.33333333333334
2500128501,4,12.5,2,78.25,18.5
2500128601,14,0,0,21,14
2500128701,7.666666666666666,24,2,135.5,33.666666666666664
2500128801,4.166666666666666,10,0,51.25,14.166666666666666
2500128802,34,17.333333333333332,0.8333333333333333,135.66666666666666,52.166666666666664
2500128901,1.75,84,5.25,422.625,91
2500128902,52.5,49,9,371.25,110.5
2500129001,2,4.666666666666666,0,23.999999999999996,6.666666666666666
2500129101,19,0,0,28.5,19
2500129201,10,20,1.5,117,31.5
2500129301,12.5,84,0,396.75,96.5
2500129401,56.333333333333336,50,0,309.5,106.33333333333334
2500129501,1.5,2,0,11.25,3.5
2500129701,14,4.666666666666666,0,42,18.666666666666664
2500129702,31.666666666666668,16,10,199.5,57.66666666666667
2500129801,8,0,0,12,8
2500129802,17,8,0,61.5,25
2500129901,4.666666666666666,84,0,385,88.66666666666667
2500130001,8,12,0,66,20
2500130101,10,19,3,124.5,32
2500130102,44,30,3,225,77
2500130201,66,42,0.5,292,108.5
2500130301,0.75,21,0,95.625,21.75
2500130401,30,17,0,121.5,47
2500130501,4,14,0,69,18
2500130601,2.333333333333333,28,22,305.5,52.33333333333333
2500130701,12.166666666666666,22,1,125.25,35.166666666666664
2500130702,16,24,30,372,70
2500130801,8.5,5,0,35.25,13.5
2500130802,5.833333333333334,20,0,98.75,25.833333333333336
2500130901,15,21,0,117,36
2500131001,6.5,7,0,41.25,13.5
2500131101,4,14,0,69,18
2500131201,3.5,28,0,131.25,31.5
2500131301,9.5,26,0,131.25,35.5
2500131401,84.5,10.5,5,214,100
2500131501,33.25,11,0.25,101.375,44.5
2500131601,3,16.5,1.5,90.75,21
2500131701,0.5,14,6,111.75,20.5
2500131801,11.333333333333334,7,1,56.5,19.333333333333336
2500131901,7.5,40,0,191.25,47.5
2500131902,12.5,7,0,50.25,19.5
2500132001,22.833333333333332,9.5,0,77,32.33333333333333
2500132101,6.666666666666666,12,1.0833333333333333,72.66666666666667,19.749999999999996
2500132201,2.9166666666666665,45,0,206.875,47.916666666666664
2500132301,6,14,0,72,20
2500132401,8,4,0,30,12
2500132501,11,8,1.5,64.5,20.5
2500132601,9,42,0,202.5,51
2500132701,3.4166666666666665,42,0,194.125,45.416666666666664
2500132801,3,2,5,53.5,10
2500132901,49.5,53,2,328.75,104.5
2500133001,5.833333333333333,20,0,98.75,25.833333333333332
2500133002,10.5,2.333333333333333,2.5,46.25,15.333333333333332
2500133101,68,15,32,425.5,115
2500133102,10,10,0,60,20
2500133201,15,12,0,76.5,27
2500133301,20,7.5,0.5,67.75,28
2500133401,2.75,4.666666666666666,0,25.124999999999996,7.416666666666666
2500133601,3.7,60,0,275.55,63.7
2500133602,9.5,4,3,56.25,16.5
2500133701,12.166666666666666,4.166666666666667,2,53,18.333333333333332
2500133801,9,4,0,31.5,13
2500133901,11.5,20,4,139.25,35.5
2500134001,2,70,0,318,72
2500134101,23.166666666666668,32,0,178.75,55.16666666666667
2500134201,36.25,18.833333333333332,2.6666666666666665,160.45833333333334,57.74999999999999
2500134301,42,68,1,377,111
2500134401,0.6666666666666666,14,0,64,14.666666666666666
2500134501,1.9166666666666665,3,0,16.375,4.916666666666666
2500134601,11.5,28,0,143.25,39.5
2500134701,3.5,10,0,50.25,13.5
2500134801,3.1666666666666665,20,0.16666666666666666,96.08333333333333,23.333333333333336
2500134901,0.5,6,12,123.75,18.5
2500134902,3.8333333333333335,8.666666666666666,3,68.75,15.5
2500135001,17.7,12,1,88.55,30.7
2500135101,12.833333333333334,13.666666666666666,4.833333333333333,119.41666666666666,31.333333333333332
2500135201,11.5,1,1,29.75,13.5
2500135202,21,4,0,49.5,25
2500135301,0,3.6666666666666665,0,16.5,3.6666666666666665
2500135302,3.5,15,0,72.75,18.5
2500135401,31.166666666666668,0,1,54.75,32.16666666666667
2500135701,5.666666666666666,4,0,26.5,9.666666666666666
2500135801,38.5,35,0,215.25,73.5
2500135901,9,2,3,46.5,14
2500200101,3.583333333333333,6.333333333333333,0.16666666666666666,35.208333333333336,10.083333333333332
2500200102,14.333333333333334,10,2.25,84.5,26.583333333333336
2500200103,43.75,12.5,9,193.875,65.25
2500200201,69,1,42,444,112
2500200202,0,21,0.05,94.9,21.05
2500200301,12.416666666666668,6,0,45.625,18.416666666666668
2500200401,6.166666666666666,12,3.25,89.25,21.416666666666664
2500200402,60,6,2,133,68
2500200501,5,2.333333333333333,3,42,10.333333333333332
2500200601,3,42,0,193.5,45
2500200701,13.333333333333332,16.333333333333332,0,93.5,29.666666666666664
2500200801,11,9.25,0,58.125,20.25
2500200901,80.66666666666667,4.5,3,165.25,88.16666666666667
2500200902,29,8,17,215.5,54
2500201001,2.5,2,0,12.75,4.5
2500201002,2.1666666666666665,1.25,0,8.875,3.4166666666666665
2500201102,6.25,3.5,0,25.125,9.75
2500201201,61.5,63,2,391.75,126.5
2500201401,41.5,43.5,4.5,294,89.5
2500201501,36,4.166666666666667,2,88.75,42.166666666666664
2500201502,8,4.666666666666666,0,33,12.666666666666666
2500201601,8.75,14,8,140.125,30.75
2500201701,70,34,1.5,270,105.5
2500201801,3.1666666666666665,24,0,112.75,27.166666666666668
2500201901,7.166666666666666,11,1.5,72.25,19.666666666666664
2500202001,14,0,0,21,14
2500202101,36,0,0,54,36
2500202102,3.25,12.5,0,61.125,15.75
2500202201,9.75,28,0,140.625,37.75
2500202301,76,3.3333333333333335,50.25,531,129.58333333333331
2500202302,14,24,5,169,43
2500202401,13,1,0,24,14
2500202701,19,12,2.5,102.5,33.5
2500202702,19.5,14,0,92.25,33.5
2500202801,15.5,3.75,0,40.125,19.25
2500202901,9,0,0,13.5,9
2500203001,9.666666666666666,28,0,140.5,37.666666666666664
2500203201,52.333333333333336,63,0,362,115.33333333333334
2500203301,1,0,0,1.5,1
2500203401,24.25,9.333333333333332,40.166666666666664,399.7083333333333,73.75
2500203501,29,8,0,79.5,37
2500203601,3.333333333333333,4.666666666666666,2,42,10
2500203701,14.5,20,2,127.75,36.5
2500203801,22,58,0,294,80
2500203901,18.25,17,0,103.875,35.25
2500203902,4,1,0,10.5,5
2500204001,25.833333333333332,9,0,79.25,34.83333333333333
2500204101,14.333333333333334,1.3333333333333333,1.3333333333333333,38.166666666666664,17
2500204201,4.666666666666666,28.666666666666668,0,136,33.333333333333336
2500204301,4.166666666666667,12,0,60.25,16.166666666666668
2500204302,29.5,6.5,2,89.5,38
2500204401,56,28,0,210,84
2500204402,8,8,0,48,16
2500204501,10.5,5.5,1,48.5,17
2500204601,5,7,0,39,12
2500204701,4.5,10.5,0,54,15
2500204702,8.666666666666666,2,2,38,12.666666666666666
2500204801,8.5,14,0,75.75,22.5
2500204901,14.5,14,0,84.75,28.5
2500205001,19.75,4,0,47.625,23.75
2500205002,52,7,0,109.5,59
2500205101,25,18,0,118.5,43
2500205201,32.5,6,0,75.75,38.5
2500205301,10.5,5.666666666666666,2,57.25,18.166666666666664
2500205401,35,4.166666666666666,0,71.25,39.166666666666664
2500205501,8.5,0.5,0,15,9
2500205601,14,12,1.3333333333333333,85.66666666666667,27.333333333333332
2500205701,5.583333333333333,3.9166666666666665,3.1666666666666665,51.33333333333333,12.666666666666666
2500205801,39.5,8,0,95.25,47.5
2500205802,35,8,0,88.5,43
2500205901,3,6.666666666666666,0,34.5,9.666666666666666
2500206001,13.083333333333334,3.5,6.5,87.375,23.083333333333336
2500206101,4.083333333333333,15,0.3333333333333333,76.29166666666667,19.416666666666664
2500206201,31.25,28.5,0,175.125,59.75
2500206301,31,11,0,96,42
2500206401,3.5,10.416666666666668,0,52.12500000000001,13.916666666666668
2500206501,18.833333333333332,28,0,154.25,46.83333333333333
2500206601,17.5,20,0,116.25,37.5
2500206701,131.5,0.6666666666666666,0,200.25,132.16666666666666
2500206801,99.5,98,0,590.25,197.5
2500206901,21.5,14,0,95.25,35.5
2500206902,4,5.166666666666666,1,37.25,10.166666666666666
2500207001,3,2.333333333333333,0,14.999999999999998,5.333333333333333
2500207101,9.5,1.5,0.5,25,11.5
2500207201,20.166666666666668,3.5,4,78,27.666666666666668
2500207202,16.333333333333332,0.5,0,26.75,16.833333333333332
2500207301,2.333333333333333,0.16666666666666666,0,4.25,2.4999999999999996
2500207401,16.25,63,0,307.875,79.25
2500207501,14,20,0.16666666666666666,112.33333333333333,34.166666666666664
2500207601,22.5,34.5,0.3333333333333333,191.66666666666666,57.333333333333336
2500207701,9,6,0,40.5,15
2500207801,2.3333333333333335,20,0,93.5,22.333333333333332
2500207802,5.25,7,0,39.375,12.25
2500207901,2.5,2,1,20.75,5.5
2500208001,17.5,8,2,78.25,27.5
2500208101,7,4,1.5,40.5,12.5
2500208102,27.333333333333332,20.5,9.25,207.25,57.08333333333333
2500208201,18.416666666666668,6,3,78.625,27.416666666666668
2500208301,9.5,1,0,18.75,10.5
2500208401,1.1666666666666665,10,0.25,48.75,11.416666666666666
2500208501,3,15.5,0,74.25,18.5
2500208502,8.5,14,0,75.75,22.5
2500208601,8.5,3.833333333333333,0,30,12.333333333333332
2500208701,7,14,3.3333333333333335,100.16666666666667,24.333333333333332
2500208702,8.25,1.5,0.75,25.125,10.5
2500208801,38.5,1.3333333333333333,0,63.75,39.833333333333336
2500208901,63,1.6666666666666665,0,102,64.66666666666667
2500209001,14.166666666666666,7,20,212.75,41.166666666666664
2500209101,13.333333333333332,7.5,0,53.75,20.833333333333332
2500209201,2.1666666666666665,5,4,57.75,11.166666666666666
2500209301,22,0,0,33,22
2500209401,20.416666666666668,20,20,280.625,60.41666666666667
2500209501,14,42.5,0.25,214.25,56.75
2500209601,16.5,6.666666666666666,2,70.75,25.166666666666664
2500209701,6,14,0,72,20
2500209801,6.5,5,0.16666666666666666,33.583333333333336,11.666666666666666
2500209901,21,14,0,94.5,35
2500209902,150.5,4,8,307.75,162.5
2500210001,7,4.666666666666666,2,47.5,13.666666666666666
2500210002,17.25,0,0,25.875,17.25
2500210101,6.333333333333333,37,2,192,45.333333333333336
2500210102,45.166666666666664,3.5,0,83.5,48.666666666666664
2500210201,32.5,10,0,93.75,42.5
2500210301,13,25,0,132,38
2500210401,14,4.666666666666666,0,42,18.666666666666664
2500210501,1.75,14,0,65.625,15.75
2500210601,11.583333333333334,6,0.16666666666666666,45.708333333333336,17.750000000000004
2500210602,2.9999999999999996,2.333333333333333,0.3333333333333333,17.666666666666664,5.666666666666665
2500210701,126,0,0,189,126
2500210801,14.666666666666666,1.1666666666666665,11,115.25,26.833333333333332
2500210901,3.833333333333333,5.833333333333333,0,32,9.666666666666666
2500210902,4.25,7,10,117.875,21.25
2500211001,18,0.23333333333333334,0,28.05,18.233333333333334
2500211002,23.333333333333332,14,3,122,40.33333333333333
2500211201,5.916666666666666,3,5,62.375,13.916666666666666
2500211301,18,4,4,77,26
2500211401,17,8,0,61.5,25
2500211402,3.25,56,0,256.875,59.25
2500211501,28,48,4,290,80
2500211502,7.333333333333333,10.666666666666666,0,59,18
2500211503,16.666666666666668,12,0,79,28.666666666666668
2500211601,19.25,28,0,154.875,47.25
2500211701,25.5,1,2,58.75,28.5
2500211801,13.166666666666666,70,0,334.75,83.16666666666667
2500211901,5.5,6,0,35.25,11.5
2500212001,3.75,14,0,68.625,17.75
2500212101,7.5,30,0.6666666666666666,151.58333333333334,38.166666666666664
2500212301,3,3.333333333333333,2,35.5,8.333333333333332
2500212401,4.666666666666666,22.75,6,157.375,33.416666666666664
2500212501,7,8,1.5,58.5,16.5
2500212601,5,8,0,43.5,13
2500212701,4,31,0,145.5,35
2500212801,0,24,0,108,24
2500212901,10,5,0,37.5,15
2500213001,31.166666666666668,5.666666666666667,16,200.25,52.833333333333336
2500213002,13.333333333333332,6,0,47,19.333333333333332
2500213101,3.5,21,4,131.75,28.5
2500213201,8.5,7,0.5833333333333333,48.916666666666664,16.083333333333332
2500213301,11.5,12.5,0,73.5,24
2500213401,7.333333333333333,14.5,0,76.25,21.833333333333332
2500213501,27.75,27,0,163.125,54.75
2500213601,71.75,10.333333333333332,1,162.125,83.08333333333333
2500213701,1.1666666666666665,2.833333333333333,12,110.5,16
2500213702,3.4999999999999996,5.666666666666666,0,30.749999999999996,9.166666666666666
2500213801,69.16666666666667,7,0,135.25,76.16666666666667
2500213901,7.666666666666666,2,0,20.5,9.666666666666666
2500214001,12.333333333333332,3.333333333333333,8,97.5,23.666666666666664
2500214101,11.5,7,0,48.75,18.5
2500214201,25,98,0,478.5,123
2500214301,22.166666666666668,57,1,297.75,80.16666666666667
2500214401,9,0,0,13.5,9
2500214501,7.083333333333333,5.5,2,51.375,14.583333333333332
2500214601,7.583333333333333,16,0,83.375,23.583333333333332
2500214602,6.166666666666666,9,0,49.75,15.166666666666666
2500214701,6.5,16,2,97.75,24.5
2500214901,3.5,28,7,187.25,38.5
2500214902,15.833333333333334,0,0,23.75,15.833333333333334
2500215001,34.833333333333336,14,4,147.25,52.833333333333336
2500215101,5.5,1.5,0,15,7
2500215201,5.833333333333333,20,0,98.75,25.833333333333332
2500215301,7,3.9999999999999996,5.166666666666667,69.83333333333333,16.166666666666668
2500215401,34.5,4.333333333333333,2.1666666666666665,88.58333333333333,41
2500215501,5.166666666666666,2,3,40.75,10.166666666666666
2500215601,15.666666666666666,16.5,0,97.75,32.166666666666664
2500215701,3.333333333333333,18,0,86,21.333333333333332
2500215801,8.666666666666666,7,7,100.5,22.666666666666664
2500215802,30,4,0,63,34
2500215901,7.5,7.5,0,45,15
2500216001,10.25,4.833333333333333,3.5,65.125,18.583333333333332
2500216101,13.75,2,2,45.625,17.75
2500216201,13,3.5,10.666666666666666,120.58333333333333,27.166666666666664
2500216301,26.5,23.333333333333332,21,312.75,70.83333333333333
2500216501,4.5,4,0,24.75,8.5
2500216601,14,14,3.3333333333333335,110.66666666666667,31.333333333333332
2500216701,5.583333333333333,1.3333333333333333,0,14.375,6.916666666666666
2500216702,15,4,2,56.5,21
2500216801,15,7,0,54,22
2500216802,30.5,2.5,0,57,33
2500216901,31.5,21.5,1,152,54
2500217001,12,14,0,81,26
2500217101,33.333333333333336,0,0,50,33.333333333333336
2500217301,12,0,2,34,14
2500217302,24.25,0,0,36.375,24.25
2500217401,5,56.5,1,269.75,62.5
2500217501,3.6666666666666665,0,0,5.5,3.6666666666666665
2500217601,8.666666666666666,8,0,49,16.666666666666664
2500217801,15.5,14,0,86.25,29.5
2500217901,15.5,1.6666666666666665,5.25,72.75,22.416666666666668
2500218001,17.5,8,0,62.25,25.5
2500218101,15,0,0,22.5,15
2500218201,7.666666666666666,9,0,52,16.666666666666664
2500218301,7.5,5.333333333333333,0,35.25,12.833333333333332
2500218401,57.5,2,7,151.25,66.5
2500218501,17.333333333333332,14,1,97,32.33333333333333
2500218601,9.5,14,0,77.25,23.5
2500218701,14.666666666666666,2.833333333333333,0,34.75,17.5
2500218801,38.33333333333333,11,2,123,51.33333333333333
2500219001,8.416666666666666,7,0,44.125,15.416666666666666
2500219101,152.75,97,140,1785.625,389.75
2500219201,7,0.16666666666666666,0,11.25,7.166666666666667
2500219301,14,7,0,52.5,21
2500219401,13,0,3,43.5,16
2500219501,5.5,6,1,43.25,12.5
2500219502,1,7,0,33,8
2500219701,6.666666666666666,2,0,19,8.666666666666666
2500219801,15.333333333333334,5.25,0,46.625,20.583333333333336
2500219901,8.75,6,0,40.125,14.75
2500220001,36,6.833333333333333,2,100.75,44.833333333333336
2500220101,9.5,6.666666666666666,0,44.25,16.166666666666664
2500220102,11.083333333333334,3.1666666666666665,0,30.875,14.25
2500220201,4.666666666666666,4.666666666666666,3.75,58,13.083333333333332
2500220301,13.333333333333332,6,2.5,67,21.833333333333332
2500220401,7,1,0,15,8
2500220501,1.8333333333333333,6,0,29.75,7.833333333333333
2500220601,9.583333333333332,6,6,89.375,21.583333333333332
2500220701,60.666666666666664,4,0,109,64.66666666666666
2500220801,5.666666666666667,3.5,0,24.25,9.166666666666668
2500220901,4.5,8.5,0,45,13
2500221001,10,3.833333333333333,0,32.25,13.833333333333332
2500221002,7,0,0,10.5,7
2500221101,7,0,0,10.5,7
2500221201,2.1666666666666665,6,0,30.25,8.166666666666666
2500221301,21,6,5,98.5,32
2500221401,20.333333333333332,2.333333333333333,4,73,26.666666666666664
2500221402,34,18,0,132,52
2500221501,2.25,4,2,37.375,8.25
2500221502,14,0,20,181,34
2500221601,9,5.333333333333333,0,37.5,14.333333333333332
2500221701,16.166666666666668,2,0,33.25,18.166666666666668
2500221702,7,14,0,73.5,21
2500221801,8.666666666666666,2,0,22,10.666666666666666
2500221901,10.25,28.5,0,143.625,38.75
2500222001,5.166666666666666,18.166666666666668,0,89.5,23.333333333333336
2500222101,6.166666666666666,0,2.25,27.25,8.416666666666666
2500222201,8.583333333333334,6,0,39.875,14.583333333333334
2500222301,15.333333333333334,12,6,125,33.333333333333336
2500222401,4.333333333333333,0.5,2,24.75,6.833333333333333
2500222402,4.5,3,0,20.25,7.5
2500222501,21.333333333333332,7,0,63.5,28.333333333333332
2500222601,13.916666666666666,115.5,0,540.625,129.41666666666666
2500222701,13.75,7,0.5,56.125,21.25
2500222801,27,10.5,9,159.75,46.5
2500222901,40.5,16,1,140.75,57.5
2500223001,2.6666666666666665,0.25,0,5.125,2.9166666666666665
2500223002,12.416666666666666,12,6,120.625,30.416666666666664
2500223101,7.166666666666666,17,0,87.25,24.166666666666664
2500223201,8,4.666666666666666,0,33,12.666666666666666
2500223202,23.166666666666668,7.333333333333333,20,227.75,50.5
2500223301,9.833333333333334,5.5,3,63.5,18.333333333333336
2500223401,18.25,10,2.5,92.375,30.75
2500223501,2.3333333333333335,0,1,11.5,3.3333333333333335
2500223601,10.5,3,2.1666666666666665,46.58333333333333,15.666666666666666
2500223701,1.5,4.666666666666666,0,23.249999999999996,6.166666666666666
2500223801,9.000000000000002,3.1666666666666665,1,35.75,13.166666666666668
2500400101,7.25,15.75,2,97.75,25
2500400201,10.166666666666666,42,0,204.25,52.166666666666664
2500400301,7.75,8.5,2,65.875,18.25
2500400302,8,14,0,75,22
2500400401,15.5,14,0,86.25,29.5
2500400501,8,6,1.5,51,15.5
2500400601,50.833333333333336,14,4,171.25,68.83333333333334
2500400701,7,14.5,9,147.75,30.5
2500400801,0.8333333333333333,28,0,127.25,28.833333333333332
2500400901,10,5,1.3333333333333333,48.166666666666664,16.333333333333332
2500401001,1.1666666666666665,10,1.5,58.75,12.666666666666666
2500401101,27,60,8,374.5,95
2500401201,7.25,14,0,73.875,21.25
2500401301,58.5,27.333333333333332,4,242.75,89.83333333333333
2500401401,12,0,0,18,12
2500401501,5.5,20,3,122.25,28.5
2500401502,4,28,0,132,32
2500401601,3.333333333333333,0.3333333333333333,28,230.5,31.666666666666668
2500401602,7.666666666666666,21,0,106,28.666666666666664
2500401701,27,28,7,222.5,62
2500401801,1.5,60.5,0,274.5,62
2500401901,8.666666666666666,0,67,549,75.66666666666667
2500402001,20,38,0,201,58
2500402101,16.5,7,2,72.25,25.5
